date,store,item,sales,year,month,day,day_of_week,is_weekend
2014-08-19,1,5,24,2014,8,19,1,0
2014-08-20,1,5,13,2014,8,20,2,0
2014-08-21,1,5,12,2014,8,21,3,0
2014-08-22,1,5,19,2014,8,22,4,0
2014-08-23,1,5,13,2014,8,23,5,1
2014-08-24,1,5,17,2014,8,24,6,1
2014-08-25,1,5,22,2014,8,25,0,0
2014-08-26,1,5,17,2014,8,26,1,0
2014-08-27,1,5,5,2014,8,27,2,0
2014-08-28,1,5,24,2014,8,28,3,0
2014-08-29,1,5,29,2014,8,29,4,0
2014-08-30,1,5,27,2014,8,30,5,1
2014-08-31,1,5,30,2014,8,31,6,1
2014-09-01,1,5,8,2014,9,1,0,0
2014-09-02,1,5,12,2014,9,2,1,0
2014-09-03,1,5,22,2014,9,3,2,0
2014-09-04,1,5,18,2014,9,4,3,0
2014-09-05,1,5,21,2014,9,5,4,0
2014-09-06,1,5,18,2014,9,6,5,1
2014-09-07,1,5,14,2014,9,7,6,1
2014-09-08,1,5,14,2014,9,8,0,0
2014-09-09,1,5,13,2014,9,9,1,0
2014-09-10,1,5,9,2014,9,10,2,0
2014-09-11,1,5,16,2014,9,11,3,0
2014-09-12,1,5,24,2014,9,12,4,0
2014-09-13,1,5,19,2014,9,13,5,1
2014-09-14,1,5,10,2014,9,14,6,1
2014-09-15,1,5,14,2014,9,15,0,0
2014-09-16,1,5,12,2014,9,16,1,0
2014-09-17,1,5,19,2014,9,17,2,0
2014-09-18,1,5,13,2014,9,18,3,0
2014-09-19,1,5,17,2014,9,19,4,0
2014-09-20,1,5,18,2014,9,20,5,1
2014-09-21,1,5,21,2014,9,21,6,1
2014-09-22,1,5,15,2014,9,22,0,0
2014-09-23,1,5,11,2014,9,23,1,0
2014-09-24,1,5,13,2014,9,24,2,0
2014-09-25,1,5,23,2014,9,25,3,0
2014-09-26,1,5,12,2014,9,26,4,0
2014-09-27,1,5,12,2014,9,27,5,1
2014-09-28,1,5,24,2014,9,28,6,1
2014-09-29,1,5,16,2014,9,29,0,0
2014-09-30,1,5,15,2014,9,30,1,0
2014-10-01,1,5,14,2014,10,1,2,0
2014-10-02,1,5,14,2014,10,2,3,0
2014-10-03,1,5,18,2014,10,3,4,0
2014-10-04,1,5,16,2014,10,4,5,1
2014-10-05,1,5,22,2014,10,5,6,1
2014-10-06,1,5,15,2014,10,6,0,0
2014-10-07,1,5,16,2014,10,7,1,0
2014-10-08,1,5,11,2014,10,8,2,0
2014-10-09,1,5,19,2014,10,9,3,0
2014-10-10,1,5,11,2014,10,10,4,0
2014-10-11,1,5,17,2014,10,11,5,1
2014-10-12,1,5,18,2014,10,12,6,1
2014-10-13,1,5,12,2014,10,13,0,0
2014-10-14,1,5,14,2014,10,14,1,0
2014-10-15,1,5,14,2014,10,15,2,0
2014-10-16,1,5,19,2014,10,16,3,0
2014-10-17,1,5,10,2014,10,17,4,0
2014-10-18,1,5,14,2014,10,18,5,1
2014-10-19,1,5,20,2014,10,19,6,1
2014-10-20,1,5,18,2014,10,20,0,0
2014-10-21,1,5,18,2014,10,21,1,0
2014-10-22,1,5,11,2014,10,22,2,0
2014-10-23,1,5,8,2014,10,23,3,0
2014-10-24,1,5,17,2014,10,24,4,0
2014-10-25,1,5,20,2014,10,25,5,1
2014-10-26,1,5,13,2014,10,26,6,1
2014-10-27,1,5,7,2014,10,27,0,0
2014-10-28,1,5,14,2014,10,28,1,0
2014-10-29,1,5,23,2014,10,29,2,0
2014-10-30,1,5,13,2014,10,30,3,0
2014-10-31,1,5,9,2014,10,31,4,0
2014-11-01,1,5,14,2014,11,1,5,1
2014-11-02,1,5,21,2014,11,2,6,1
2014-11-03,1,5,18,2014,11,3,0,0
2014-11-04,1,5,11,2014,11,4,1,0
2014-11-05,1,5,14,2014,11,5,2,0
2014-11-06,1,5,17,2014,11,6,3,0
2014-11-07,1,5,17,2014,11,7,4,0
2014-11-08,1,5,16,2014,11,8,5,1
2014-11-09,1,5,25,2014,11,9,6,1
2014-11-10,1,5,9,2014,11,10,0,0
2014-11-11,1,5,7,2014,11,11,1,0
2014-11-12,1,5,24,2014,11,12,2,0
2014-11-13,1,5,20,2014,11,13,3,0
2014-11-14,1,5,24,2014,11,14,4,0
2014-11-15,1,5,17,2014,11,15,5,1
2014-11-16,1,5,25,2014,11,16,6,1
2014-11-17,1,5,11,2014,11,17,0,0
2014-11-18,1,5,16,2014,11,18,1,0
2014-11-19,1,5,16,2014,11,19,2,0
2014-11-20,1,5,13,2014,11,20,3,0
2014-11-21,1,5,17,2014,11,21,4,0
2014-11-22,1,5,14,2014,11,22,5,1
2014-11-23,1,5,14,2014,11,23,6,1
2014-11-24,1,5,15,2014,11,24,0,0
2014-11-25,1,5,14,2014,11,25,1,0
2014-11-26,1,5,15,2014,11,26,2,0
2014-11-27,1,5,21,2014,11,27,3,0
2014-11-28,1,5,18,2014,11,28,4,0
2014-11-29,1,5,21,2014,11,29,5,1
2014-11-30,1,5,17,2014,11,30,6,1
2014-12-01,1,5,9,2014,12,1,0,0
2014-12-02,1,5,18,2014,12,2,1,0
2014-12-03,1,5,7,2014,12,3,2,0
2014-12-04,1,5,20,2014,12,4,3,0
2014-12-05,1,5,10,2014,12,5,4,0
2014-12-06,1,5,9,2014,12,6,5,1
2014-12-07,1,5,22,2014,12,7,6,1
2014-12-08,1,5,6,2014,12,8,0,0
2014-12-09,1,5,12,2014,12,9,1,0
2014-12-10,1,5,9,2014,12,10,2,0
2014-12-11,1,5,11,2014,12,11,3,0
2014-12-12,1,5,7,2014,12,12,4,0
2014-12-13,1,5,14,2014,12,13,5,1
2014-12-14,1,5,10,2014,12,14,6,1
2014-12-15,1,5,4,2014,12,15,0,0
2014-12-16,1,5,8,2014,12,16,1,0
2014-12-17,1,5,14,2014,12,17,2,0
2014-12-18,1,5,7,2014,12,18,3,0
2014-12-19,1,5,11,2014,12,19,4,0
2014-12-20,1,5,14,2014,12,20,5,1
2014-12-21,1,5,12,2014,12,21,6,1
2014-12-22,1,5,9,2014,12,22,0,0
2014-12-23,1,5,12,2014,12,23,1,0
2014-12-24,1,5,13,2014,12,24,2,0
2014-12-25,1,5,13,2014,12,25,3,0
2014-12-26,1,5,9,2014,12,26,4,0
2014-12-27,1,5,16,2014,12,27,5,1
2014-12-28,1,5,15,2014,12,28,6,1
2014-12-29,1,5,6,2014,12,29,0,0
2014-12-30,1,5,6,2014,12,30,1,0
2014-12-31,1,5,10,2014,12,31,2,0
2015-01-01,1,5,14,2015,1,1,3,0
2015-01-02,1,5,10,2015,1,2,4,0
2015-01-03,1,5,9,2015,1,3,5,1
2015-01-04,1,5,15,2015,1,4,6,1
2015-01-05,1,5,12,2015,1,5,0,0
2015-01-06,1,5,14,2015,1,6,1,0
2015-01-07,1,5,10,2015,1,7,2,0
2015-01-08,1,5,17,2015,1,8,3,0
2015-01-09,1,5,9,2015,1,9,4,0
2015-01-10,1,5,6,2015,1,10,5,1
2015-01-11,1,5,19,2015,1,11,6,1
2015-01-12,1,5,7,2015,1,12,0,0
2015-01-13,1,5,10,2015,1,13,1,0
2015-01-14,1,5,12,2015,1,14,2,0
2015-01-15,1,5,8,2015,1,15,3,0
2015-01-16,1,5,10,2015,1,16,4,0
2015-01-17,1,5,12,2015,1,17,5,1
2015-01-18,1,5,12,2015,1,18,6,1
2015-01-19,1,5,9,2015,1,19,0,0
2015-01-20,1,5,10,2015,1,20,1,0
2015-01-21,1,5,9,2015,1,21,2,0
2015-01-22,1,5,16,2015,1,22,3,0
2015-01-23,1,5,13,2015,1,23,4,0
2015-01-24,1,5,13,2015,1,24,5,1
2015-01-25,1,5,9,2015,1,25,6,1
2015-01-26,1,5,7,2015,1,26,0,0
2015-01-27,1,5,16,2015,1,27,1,0
2015-01-28,1,5,15,2015,1,28,2,0
2015-01-29,1,5,13,2015,1,29,3,0
2015-01-30,1,5,12,2015,1,30,4,0
2015-01-31,1,5,19,2015,1,31,5,1
2015-02-01,1,5,13,2015,2,1,6,1
2015-02-02,1,5,13,2015,2,2,0,0
2015-02-03,1,5,9,2015,2,3,1,0
2015-02-04,1,5,8,2015,2,4,2,0
2015-02-05,1,5,7,2015,2,5,3,0
2015-02-06,1,5,16,2015,2,6,4,0
2015-02-07,1,5,17,2015,2,7,5,1
2015-02-08,1,5,8,2015,2,8,6,1
2015-02-09,1,5,7,2015,2,9,0,0
2015-02-10,1,5,17,2015,2,10,1,0
2015-02-11,1,5,10,2015,2,11,2,0
2015-02-12,1,5,10,2015,2,12,3,0
2015-02-13,1,5,17,2015,2,13,4,0
2015-02-14,1,5,9,2015,2,14,5,1
2015-02-15,1,5,13,2015,2,15,6,1
2015-02-16,1,5,13,2015,2,16,0,0
2015-02-17,1,5,12,2015,2,17,1,0
2015-02-18,1,5,12,2015,2,18,2,0
2015-02-19,1,5,19,2015,2,19,3,0
2015-02-20,1,5,12,2015,2,20,4,0
2015-02-21,1,5,4,2015,2,21,5,1
2015-02-22,1,5,19,2015,2,22,6,1
2015-02-23,1,5,9,2015,2,23,0,0
2015-02-24,1,5,13,2015,2,24,1,0
2015-02-25,1,5,4,2015,2,25,2,0
2015-02-26,1,5,14,2015,2,26,3,0
2015-02-27,1,5,11,2015,2,27,4,0
2015-02-28,1,5,19,2015,2,28,5,1
2015-03-01,1,5,21,2015,3,1,6,1
2015-03-02,1,5,17,2015,3,2,0,0
2015-03-03,1,5,21,2015,3,3,1,0
2015-03-04,1,5,11,2015,3,4,2,0
2015-03-05,1,5,11,2015,3,5,3,0
2015-03-06,1,5,10,2015,3,6,4,0
2015-03-07,1,5,21,2015,3,7,5,1
2015-03-08,1,5,13,2015,3,8,6,1
2015-03-09,1,5,10,2015,3,9,0,0
2015-03-10,1,5,17,2015,3,10,1,0
2015-03-11,1,5,10,2015,3,11,2,0
2015-03-12,1,5,17,2015,3,12,3,0
2015-03-13,1,5,16,2015,3,13,4,0
2015-03-14,1,5,16,2015,3,14,5,1
2015-03-15,1,5,12,2015,3,15,6,1
2015-03-16,1,5,19,2015,3,16,0,0
2015-03-17,1,5,17,2015,3,17,1,0
2015-03-18,1,5,16,2015,3,18,2,0
2015-03-19,1,5,13,2015,3,19,3,0
2015-03-20,1,5,14,2015,3,20,4,0
2015-03-21,1,5,20,2015,3,21,5,1
2015-03-22,1,5,20,2015,3,22,6,1
2015-03-23,1,5,14,2015,3,23,0,0
2015-03-24,1,5,13,2015,3,24,1,0
2015-03-25,1,5,19,2015,3,25,2,0
2015-03-26,1,5,14,2015,3,26,3,0
2015-03-27,1,5,15,2015,3,27,4,0
2015-03-28,1,5,11,2015,3,28,5,1
2015-03-29,1,5,20,2015,3,29,6,1
2015-03-30,1,5,10,2015,3,30,0,0
2015-03-31,1,5,12,2015,3,31,1,0
2015-04-01,1,5,20,2015,4,1,2,0
2015-04-02,1,5,9,2015,4,2,3,0
2015-04-03,1,5,29,2015,4,3,4,0
2015-04-04,1,5,13,2015,4,4,5,1
2015-04-05,1,5,25,2015,4,5,6,1
2015-04-06,1,5,24,2015,4,6,0,0
2015-04-07,1,5,11,2015,4,7,1,0
2015-04-08,1,5,15,2015,4,8,2,0
2015-04-09,1,5,20,2015,4,9,3,0
2015-04-10,1,5,18,2015,4,10,4,0
2015-04-11,1,5,22,2015,4,11,5,1
2015-04-12,1,5,19,2015,4,12,6,1
2015-04-13,1,5,9,2015,4,13,0,0
2015-04-14,1,5,22,2015,4,14,1,0
2015-04-15,1,5,12,2015,4,15,2,0
2015-04-16,1,5,8,2015,4,16,3,0
2015-04-17,1,5,13,2015,4,17,4,0
2015-04-18,1,5,18,2015,4,18,5,1
2015-04-19,1,5,22,2015,4,19,6,1
2015-04-20,1,5,12,2015,4,20,0,0
2015-04-21,1,5,17,2015,4,21,1,0
2015-04-22,1,5,13,2015,4,22,2,0
2015-04-23,1,5,18,2015,4,23,3,0
2015-04-24,1,5,17,2015,4,24,4,0
2015-04-25,1,5,24,2015,4,25,5,1
2015-04-26,1,5,18,2015,4,26,6,1
2015-04-27,1,5,8,2015,4,27,0,0
2015-04-28,1,5,14,2015,4,28,1,0
2015-04-29,1,5,10,2015,4,29,2,0
2015-04-30,1,5,15,2015,4,30,3,0
2015-05-01,1,5,17,2015,5,1,4,0
2015-05-02,1,5,23,2015,5,2,5,1
2015-05-03,1,5,26,2015,5,3,6,1
2015-05-04,1,5,16,2015,5,4,0,0
2015-05-05,1,5,19,2015,5,5,1,0
2015-05-06,1,5,16,2015,5,6,2,0
2015-05-07,1,5,26,2015,5,7,3,0
2015-05-08,1,5,18,2015,5,8,4,0
2015-05-09,1,5,22,2015,5,9,5,1
2015-05-10,1,5,12,2015,5,10,6,1
2015-05-11,1,5,16,2015,5,11,0,0
2015-05-12,1,5,26,2015,5,12,1,0
2015-05-13,1,5,7,2015,5,13,2,0
2015-05-14,1,5,16,2015,5,14,3,0
2015-05-15,1,5,18,2015,5,15,4,0
2015-05-16,1,5,26,2015,5,16,5,1
2015-05-17,1,5,22,2015,5,17,6,1
2015-05-18,1,5,10,2015,5,18,0,0
2015-05-19,1,5,18,2015,5,19,1,0
2015-05-20,1,5,13,2015,5,20,2,0
2015-05-21,1,5,22,2015,5,21,3,0
2015-05-22,1,5,14,2015,5,22,4,0
2015-05-23,1,5,22,2015,5,23,5,1
2015-05-24,1,5,21,2015,5,24,6,1
2015-05-25,1,5,16,2015,5,25,0,0
2015-05-26,1,5,20,2015,5,26,1,0
2015-05-27,1,5,14,2015,5,27,2,0
2015-05-28,1,5,12,2015,5,28,3,0
2015-05-29,1,5,19,2015,5,29,4,0
2015-05-30,1,5,15,2015,5,30,5,1
2015-05-31,1,5,17,2015,5,31,6,1
2015-06-01,1,5,16,2015,6,1,0,0
2015-06-02,1,5,21,2015,6,2,1,0
2015-06-03,1,5,20,2015,6,3,2,0
2015-06-04,1,5,20,2015,6,4,3,0
2015-06-05,1,5,20,2015,6,5,4,0
2015-06-06,1,5,26,2015,6,6,5,1
2015-06-07,1,5,28,2015,6,7,6,1
2015-06-08,1,5,23,2015,6,8,0,0
2015-06-09,1,5,18,2015,6,9,1,0
2015-06-10,1,5,26,2015,6,10,2,0
2015-06-11,1,5,17,2015,6,11,3,0
2015-06-12,1,5,24,2015,6,12,4,0
2015-06-13,1,5,29,2015,6,13,5,1
2015-06-14,1,5,17,2015,6,14,6,1
2015-06-15,1,5,17,2015,6,15,0,0
2015-06-16,1,5,17,2015,6,16,1,0
2015-06-17,1,5,14,2015,6,17,2,0
2015-06-18,1,5,23,2015,6,18,3,0
2015-06-19,1,5,21,2015,6,19,4,0
2015-06-20,1,5,17,2015,6,20,5,1
2015-06-21,1,5,18,2015,6,21,6,1
2015-06-22,1,5,19,2015,6,22,0,0
2015-06-23,1,5,14,2015,6,23,1,0
2015-06-24,1,5,31,2015,6,24,2,0
2015-06-25,1,5,17,2015,6,25,3,0
2015-06-26,1,5,18,2015,6,26,4,0
2015-06-27,1,5,30,2015,6,27,5,1
2015-06-28,1,5,27,2015,6,28,6,1
2015-06-29,1,5,12,2015,6,29,0,0
2015-06-30,1,5,14,2015,6,30,1,0
2015-07-01,1,5,14,2015,7,1,2,0
2015-07-02,1,5,24,2015,7,2,3,0
2015-07-03,1,5,23,2015,7,3,4,0
2015-07-04,1,5,22,2015,7,4,5,1
2015-07-05,1,5,21,2015,7,5,6,1
2015-07-06,1,5,13,2015,7,6,0,0
2015-07-07,1,5,18,2015,7,7,1,0
2015-07-08,1,5,17,2015,7,8,2,0
2015-07-09,1,5,18,2015,7,9,3,0
2015-07-10,1,5,24,2015,7,10,4,0
2015-07-11,1,5,18,2015,7,11,5,1
2015-07-12,1,5,28,2015,7,12,6,1
2015-07-13,1,5,22,2015,7,13,0,0
2015-07-14,1,5,15,2015,7,14,1,0
2015-07-15,1,5,19,2015,7,15,2,0
2015-07-16,1,5,20,2015,7,16,3,0
2015-07-17,1,5,20,2015,7,17,4,0
2015-07-18,1,5,20,2015,7,18,5,1
2015-07-19,1,5,27,2015,7,19,6,1
2015-07-20,1,5,8,2015,7,20,0,0
2015-07-21,1,5,20,2015,7,21,1,0
2015-07-22,1,5,31,2015,7,22,2,0
2015-07-23,1,5,19,2015,7,23,3,0
2015-07-24,1,5,24,2015,7,24,4,0
2015-07-25,1,5,24,2015,7,25,5,1
2015-07-26,1,5,27,2015,7,26,6,1
2015-07-27,1,5,20,2015,7,27,0,0
2015-07-28,1,5,10,2015,7,28,1,0
2015-07-29,1,5,22,2015,7,29,2,0
2015-07-30,1,5,20,2015,7,30,3,0
2015-07-31,1,5,24,2015,7,31,4,0
2015-08-01,1,5,23,2015,8,1,5,1
2015-08-02,1,5,13,2015,8,2,6,1
2015-08-03,1,5,16,2015,8,3,0,0
2015-08-04,1,5,21,2015,8,4,1,0
2015-08-05,1,5,19,2015,8,5,2,0
2015-08-06,1,5,19,2015,8,6,3,0
2015-08-07,1,5,30,2015,8,7,4,0
2015-08-08,1,5,22,2015,8,8,5,1
2015-08-09,1,5,24,2015,8,9,6,1
2015-08-10,1,5,10,2015,8,10,0,0
2015-08-11,1,5,15,2015,8,11,1,0
2015-08-12,1,5,22,2015,8,12,2,0
2015-08-13,1,5,19,2015,8,13,3,0
2015-08-14,1,5,19,2015,8,14,4,0
2015-08-15,1,5,24,2015,8,15,5,1
2015-08-16,1,5,26,2015,8,16,6,1
2015-08-17,1,5,10,2015,8,17,0,0
2015-08-18,1,5,22,2015,8,18,1,0
2015-08-19,1,5,19,2015,8,19,2,0
2015-08-20,1,5,20,2015,8,20,3,0
2015-08-21,1,5,23,2015,8,21,4,0
2015-08-22,1,5,18,2015,8,22,5,1
2015-08-23,1,5,24,2015,8,23,6,1
2015-08-24,1,5,17,2015,8,24,0,0
2015-08-25,1,5,20,2015,8,25,1,0
2015-08-26,1,5,21,2015,8,26,2,0
2015-08-27,1,5,23,2015,8,27,3,0
2015-08-28,1,5,20,2015,8,28,4,0
2015-08-29,1,5,17,2015,8,29,5,1
2015-08-30,1,5,26,2015,8,30,6,1
2015-08-31,1,5,14,2015,8,31,0,0
2015-09-01,1,5,23,2015,9,1,1,0
2015-09-02,1,5,15,2015,9,2,2,0
2015-09-03,1,5,16,2015,9,3,3,0
2015-09-04,1,5,18,2015,9,4,4,0
2015-09-05,1,5,22,2015,9,5,5,1
2015-09-06,1,5,14,2015,9,6,6,1
2015-09-07,1,5,18,2015,9,7,0,0
2015-09-08,1,5,11,2015,9,8,1,0
2015-09-09,1,5,14,2015,9,9,2,0
2015-09-10,1,5,23,2015,9,10,3,0
2015-09-11,1,5,17,2015,9,11,4,0
2015-09-12,1,5,22,2015,9,12,5,1
2015-09-13,1,5,18,2015,9,13,6,1
2015-09-14,1,5,18,2015,9,14,0,0
2015-09-15,1,5,13,2015,9,15,1,0
2015-09-16,1,5,16,2015,9,16,2,0
2015-09-17,1,5,14,2015,9,17,3,0
2015-09-18,1,5,14,2015,9,18,4,0
2015-09-19,1,5,11,2015,9,19,5,1
2015-09-20,1,5,22,2015,9,20,6,1
2015-09-21,1,5,12,2015,9,21,0,0
2015-09-22,1,5,13,2015,9,22,1,0
2015-09-23,1,5,15,2015,9,23,2,0
2015-09-24,1,5,14,2015,9,24,3,0
2015-09-25,1,5,20,2015,9,25,4,0
2015-09-26,1,5,24,2015,9,26,5,1
2015-09-27,1,5,26,2015,9,27,6,1
2015-09-28,1,5,17,2015,9,28,0,0
2015-09-29,1,5,15,2015,9,29,1,0
2015-09-30,1,5,16,2015,9,30,2,0
2015-10-01,1,5,12,2015,10,1,3,0
2015-10-02,1,5,10,2015,10,2,4,0
2015-10-03,1,5,16,2015,10,3,5,1
2015-10-04,1,5,11,2015,10,4,6,1
2015-10-05,1,5,17,2015,10,5,0,0
2015-10-06,1,5,17,2015,10,6,1,0
2015-10-07,1,5,13,2015,10,7,2,0
2015-10-08,1,5,21,2015,10,8,3,0
2015-10-09,1,5,17,2015,10,9,4,0
2015-10-10,1,5,22,2015,10,10,5,1
2015-10-11,1,5,19,2015,10,11,6,1
2015-10-12,1,5,9,2015,10,12,0,0
2015-10-13,1,5,6,2015,10,13,1,0
2015-10-14,1,5,12,2015,10,14,2,0
2015-10-15,1,5,15,2015,10,15,3,0
2015-10-16,1,5,12,2015,10,16,4,0
2015-10-17,1,5,17,2015,10,17,5,1
2015-10-18,1,5,26,2015,10,18,6,1
2015-10-19,1,5,14,2015,10,19,0,0
2015-10-20,1,5,14,2015,10,20,1,0
2015-10-21,1,5,14,2015,10,21,2,0
2015-10-22,1,5,20,2015,10,22,3,0
2015-10-23,1,5,17,2015,10,23,4,0
2015-10-24,1,5,20,2015,10,24,5,1
2015-10-25,1,5,23,2015,10,25,6,1
2015-10-26,1,5,7,2015,10,26,0,0
2015-10-27,1,5,15,2015,10,27,1,0
2015-10-28,1,5,20,2015,10,28,2,0
2015-10-29,1,5,15,2015,10,29,3,0
2015-10-30,1,5,18,2015,10,30,4,0
2015-10-31,1,5,17,2015,10,31,5,1
2015-11-01,1,5,13,2015,11,1,6,1
2015-11-02,1,5,13,2015,11,2,0,0
2015-11-03,1,5,21,2015,11,3,1,0
2015-11-04,1,5,15,2015,11,4,2,0
2015-11-05,1,5,16,2015,11,5,3,0
2015-11-06,1,5,16,2015,11,6,4,0
2015-11-07,1,5,19,2015,11,7,5,1
2015-11-08,1,5,26,2015,11,8,6,1
2015-11-09,1,5,3,2015,11,9,0,0
2015-11-10,1,5,14,2015,11,10,1,0
2015-11-11,1,5,13,2015,11,11,2,0
2015-11-12,1,5,19,2015,11,12,3,0
2015-11-13,1,5,11,2015,11,13,4,0
2015-11-14,1,5,12,2015,11,14,5,1
2015-11-15,1,5,17,2015,11,15,6,1
2015-11-16,1,5,14,2015,11,16,0,0
2015-11-17,1,5,15,2015,11,17,1,0
2015-11-18,1,5,11,2015,11,18,2,0
2015-11-19,1,5,18,2015,11,19,3,0
2015-11-20,1,5,23,2015,11,20,4,0
2015-11-21,1,5,22,2015,11,21,5,1
2015-11-22,1,5,19,2015,11,22,6,1
2015-11-23,1,5,11,2015,11,23,0,0
2015-11-24,1,5,16,2015,11,24,1,0
2015-11-25,1,5,17,2015,11,25,2,0
2015-11-26,1,5,24,2015,11,26,3,0
2015-11-27,1,5,28,2015,11,27,4,0
2015-11-28,1,5,19,2015,11,28,5,1
2015-11-29,1,5,30,2015,11,29,6,1
2015-11-30,1,5,14,2015,11,30,0,0
2015-12-01,1,5,14,2015,12,1,1,0
2015-12-02,1,5,7,2015,12,2,2,0
2015-12-03,1,5,9,2015,12,3,3,0
2015-12-04,1,5,17,2015,12,4,4,0
2015-12-05,1,5,20,2015,12,5,5,1
2015-12-06,1,5,14,2015,12,6,6,1
2015-12-07,1,5,10,2015,12,7,0,0
2015-12-08,1,5,7,2015,12,8,1,0
2015-12-09,1,5,14,2015,12,9,2,0
2015-12-10,1,5,18,2015,12,10,3,0
2015-12-11,1,5,12,2015,12,11,4,0
2015-12-12,1,5,8,2015,12,12,5,1
2015-12-13,1,5,12,2015,12,13,6,1
2015-12-14,1,5,9,2015,12,14,0,0
2015-12-15,1,5,12,2015,12,15,1,0
2015-12-16,1,5,10,2015,12,16,2,0
2015-12-17,1,5,11,2015,12,17,3,0
2015-12-18,1,5,12,2015,12,18,4,0
2015-12-19,1,5,15,2015,12,19,5,1
2015-12-20,1,5,16,2015,12,20,6,1
2015-12-21,1,5,11,2015,12,21,0,0
2015-12-22,1,5,15,2015,12,22,1,0
2015-12-23,1,5,17,2015,12,23,2,0
2015-12-24,1,5,12,2015,12,24,3,0
2015-12-25,1,5,9,2015,12,25,4,0
2015-12-26,1,5,19,2015,12,26,5,1
2015-12-27,1,5,10,2015,12,27,6,1
2015-12-28,1,5,10,2015,12,28,0,0
2015-12-29,1,5,5,2015,12,29,1,0
2015-12-30,1,5,15,2015,12,30,2,0
2015-12-31,1,5,10,2015,12,31,3,0
2016-01-01,1,5,14,2016,1,1,4,0
2016-01-02,1,5,12,2016,1,2,5,1
2016-01-03,1,5,14,2016,1,3,6,1
2016-01-04,1,5,5,2016,1,4,0,0
2016-01-05,1,5,13,2016,1,5,1,0
2016-01-06,1,5,8,2016,1,6,2,0
2016-01-07,1,5,16,2016,1,7,3,0
2016-01-08,1,5,16,2016,1,8,4,0
2016-01-09,1,5,13,2016,1,9,5,1
2016-01-10,1,5,22,2016,1,10,6,1
2016-01-11,1,5,3,2016,1,11,0,0
2016-01-12,1,5,9,2016,1,12,1,0
2016-01-13,1,5,9,2016,1,13,2,0
2016-01-14,1,5,12,2016,1,14,3,0
2016-01-15,1,5,13,2016,1,15,4,0
2016-01-16,1,5,18,2016,1,16,5,1
2016-01-17,1,5,19,2016,1,17,6,1
2016-01-18,1,5,8,2016,1,18,0,0
2016-01-19,1,5,13,2016,1,19,1,0
2016-01-20,1,5,18,2016,1,20,2,0
2016-01-21,1,5,15,2016,1,21,3,0
2016-01-22,1,5,13,2016,1,22,4,0
2016-01-23,1,5,16,2016,1,23,5,1
2016-01-24,1,5,14,2016,1,24,6,1
2016-01-25,1,5,11,2016,1,25,0,0
2016-01-26,1,5,18,2016,1,26,1,0
2016-01-27,1,5,15,2016,1,27,2,0
2016-01-28,1,5,13,2016,1,28,3,0
2016-01-29,1,5,13,2016,1,29,4,0
2016-01-30,1,5,16,2016,1,30,5,1
2016-01-31,1,5,14,2016,1,31,6,1
2016-02-01,1,5,16,2016,2,1,0,0
2016-02-02,1,5,17,2016,2,2,1,0
2016-02-03,1,5,12,2016,2,3,2,0
2016-02-04,1,5,14,2016,2,4,3,0
2016-02-05,1,5,16,2016,2,5,4,0
2016-02-06,1,5,19,2016,2,6,5,1
2016-02-07,1,5,14,2016,2,7,6,1
2016-02-08,1,5,6,2016,2,8,0,0
2016-02-09,1,5,18,2016,2,9,1,0
2016-02-10,1,5,15,2016,2,10,2,0
2016-02-11,1,5,18,2016,2,11,3,0
2016-02-12,1,5,12,2016,2,12,4,0
2016-02-13,1,5,15,2016,2,13,5,1
2016-02-14,1,5,12,2016,2,14,6,1
2016-02-15,1,5,11,2016,2,15,0,0
2016-02-16,1,5,13,2016,2,16,1,0
2016-02-17,1,5,15,2016,2,17,2,0
2016-02-18,1,5,17,2016,2,18,3,0
2016-02-19,1,5,13,2016,2,19,4,0
2016-02-20,1,5,21,2016,2,20,5,1
2016-02-21,1,5,18,2016,2,21,6,1
2016-02-22,1,5,9,2016,2,22,0,0
2016-02-23,1,5,14,2016,2,23,1,0
2016-02-24,1,5,11,2016,2,24,2,0
2016-02-25,1,5,10,2016,2,25,3,0
2016-02-26,1,5,13,2016,2,26,4,0
2016-02-27,1,5,16,2016,2,27,5,1
2016-02-28,1,5,20,2016,2,28,6,1
2016-02-29,1,5,12,2016,2,29,0,0
2016-03-01,1,5,19,2016,3,1,1,0
2016-03-02,1,5,19,2016,3,2,2,0
2016-03-03,1,5,19,2016,3,3,3,0
2016-03-04,1,5,13,2016,3,4,4,0
2016-03-05,1,5,22,2016,3,5,5,1
2016-03-06,1,5,22,2016,3,6,6,1
2016-03-07,1,5,13,2016,3,7,0,0
2016-03-08,1,5,13,2016,3,8,1,0
2016-03-09,1,5,20,2016,3,9,2,0
2016-03-10,1,5,17,2016,3,10,3,0
2016-03-11,1,5,12,2016,3,11,4,0
2016-03-12,1,5,15,2016,3,12,5,1
2016-03-13,1,5,26,2016,3,13,6,1
2016-03-14,1,5,15,2016,3,14,0,0
2016-03-15,1,5,7,2016,3,15,1,0
2016-03-16,1,5,15,2016,3,16,2,0
2016-03-17,1,5,20,2016,3,17,3,0
2016-03-18,1,5,11,2016,3,18,4,0
2016-03-19,1,5,21,2016,3,19,5,1
2016-03-20,1,5,15,2016,3,20,6,1
2016-03-21,1,5,14,2016,3,21,0,0
2016-03-22,1,5,20,2016,3,22,1,0
